account_id,actual_label,predicted_label,risk_score,risk_category,top_shap_feature_1,top_shap_value_1,top_shap_feature_2,top_shap_value_2,top_shap_feature_3,top_shap_value_3,recommended_action,alert_timestamp,isolation_anomaly_score,is_anomaly,final_suspicious
158,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3534,-0.145,NO ACTION NEEDED,2026-06-05 22:50:52,0.3898011557950641,0,0
159,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.2295,NO ACTION NEEDED,2026-06-05 22:50:52,0.3409052824095436,0,0
160,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F3898,-0.2142,NO ACTION NEEDED,2026-06-05 22:50:52,0.3513682273007511,0,0
161,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3534,-0.2556,NO ACTION NEEDED,2026-06-05 22:50:52,0.3738510487718405,0,0
162,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.2716,NO ACTION NEEDED,2026-06-05 22:50:52,0.4500028757604826,0,0
163,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F3534,-0.1902,NO ACTION NEEDED,2026-06-05 22:50:52,0.3472221488610187,0,0
164,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3289,F1165,0.2464,NO ACTION NEEDED,2026-06-05 22:50:52,0.3393804286134571,0,0
165,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.3374,NO ACTION NEEDED,2026-06-05 22:50:52,0.3710839399921254,0,0
166,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4142,F3898,-0.2959,NO ACTION NEEDED,2026-06-05 22:50:52,0.3341177486866987,0,0
167,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,0.1316,NO ACTION NEEDED,2026-06-05 22:50:52,0.3423234387011485,0,0
168,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,-0.2826,NO ACTION NEEDED,2026-06-05 22:50:52,0.3579015948861796,0,0
169,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.415,F950,-0.112,NO ACTION NEEDED,2026-06-05 22:50:52,0.4932529061344267,0,0
170,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.2686,F3898,-0.273,NO ACTION NEEDED,2026-06-05 22:50:52,0.3896943063628732,0,0
171,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F1921,-0.1883,NO ACTION NEEDED,2026-06-05 22:50:52,0.3578699438441959,0,0
172,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4147,F950,-0.2509,NO ACTION NEEDED,2026-06-05 22:50:52,0.3523338250049705,0,0
173,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3898,-0.3208,NO ACTION NEEDED,2026-06-05 22:50:52,0.3839592563760705,0,0
174,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3118,F3898,-0.3658,NO ACTION NEEDED,2026-06-05 22:50:52,0.5048844697054932,1,1
175,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4137,F3898,-0.2237,NO ACTION NEEDED,2026-06-05 22:50:52,0.3796239960615739,0,0
176,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.292,NO ACTION NEEDED,2026-06-05 22:50:52,0.3380173598385124,0,0
177,0,0,0.2,SAFE,Unnamed__0,-5.1403,F3912,-1.2751,F1165,0.4357,NO ACTION NEEDED,2026-06-05 22:50:52,0.3326155818972305,0,0
178,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,-0.1997,NO ACTION NEEDED,2026-06-05 22:50:52,0.4100506137463651,0,0
179,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4145,F950,-0.187,NO ACTION NEEDED,2026-06-05 22:50:52,0.3358187438213214,0,0
180,0,0,0.13,SAFE,Unnamed__0,-5.1403,F3912,-1.3026,F1165,0.372,NO ACTION NEEDED,2026-06-05 22:50:52,0.4424533889943942,0,0
181,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3898,-0.2897,NO ACTION NEEDED,2026-06-05 22:50:52,0.3528587839591307,0,0
182,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.386,NO ACTION NEEDED,2026-06-05 22:50:52,0.4108891129133041,0,0
183,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.2369,NO ACTION NEEDED,2026-06-05 22:50:52,0.3492136645874668,0,0
184,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2654,NO ACTION NEEDED,2026-06-05 22:50:52,0.4831938719701501,0,0
185,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,-0.3337,NO ACTION NEEDED,2026-06-05 22:50:52,0.3630430032716248,0,0
186,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F1921,-0.1298,NO ACTION NEEDED,2026-06-05 22:50:52,0.338630607716128,0,0
187,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F1921,-0.1448,NO ACTION NEEDED,2026-06-05 22:50:52,0.3684267755059363,0,0
188,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2254,NO ACTION NEEDED,2026-06-05 22:50:52,0.3543516313695007,0,0
189,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4144,F3898,-0.264,NO ACTION NEEDED,2026-06-05 22:50:52,0.3643795949560702,0,0
190,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F1921,-0.1417,NO ACTION NEEDED,2026-06-05 22:50:52,0.3361089504466875,0,0
191,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F1921,-0.1438,NO ACTION NEEDED,2026-06-05 22:50:52,0.4904392522594903,0,0
192,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.3206,NO ACTION NEEDED,2026-06-05 22:50:52,0.5289598244440484,1,1
193,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,-0.2196,NO ACTION NEEDED,2026-06-05 22:50:52,0.4089305400307079,0,0
194,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.2892,F1165,0.3287,NO ACTION NEEDED,2026-06-05 22:50:52,0.3727223365230089,0,0
195,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4147,F950,-0.2208,NO ACTION NEEDED,2026-06-05 22:50:52,0.4626110775853394,0,0
196,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.3009,NO ACTION NEEDED,2026-06-05 22:50:52,0.3826496802972022,0,0
197,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,0.1263,NO ACTION NEEDED,2026-06-05 22:50:52,0.3403353746276952,0,0
198,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4134,F3534,-0.159,NO ACTION NEEDED,2026-06-05 22:50:52,0.4207279006142371,0,0
199,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4152,F3898,-0.2649,NO ACTION NEEDED,2026-06-05 22:50:52,0.3378784104550177,0,0
200,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.2071,NO ACTION NEEDED,2026-06-05 22:50:52,0.3377776408556492,0,0
201,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3805,-0.1177,NO ACTION NEEDED,2026-06-05 22:50:52,0.340479785811237,0,0
202,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.2131,NO ACTION NEEDED,2026-06-05 22:50:52,0.3659509505114512,0,0
203,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4143,F3898,-0.3372,NO ACTION NEEDED,2026-06-05 22:50:52,0.3823548150416369,0,0
204,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4169,F1921,-0.1801,NO ACTION NEEDED,2026-06-05 22:50:52,0.3602971091705076,0,0
205,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3534,-0.2359,NO ACTION NEEDED,2026-06-05 22:50:52,0.3894336886222557,0,0
206,0,0,0.15,SAFE,Unnamed__0,-5.1403,F3912,-1.335,F1165,0.2543,NO ACTION NEEDED,2026-06-05 22:50:52,0.3608689781709968,0,0
207,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F1921,-0.1311,NO ACTION NEEDED,2026-06-05 22:50:52,0.3731165882028876,0,0
208,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.3171,NO ACTION NEEDED,2026-06-05 22:50:52,0.3697069531665442,0,0
209,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,-0.2674,NO ACTION NEEDED,2026-06-05 22:50:52,0.442997344984965,0,0
210,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F3534,-0.1387,NO ACTION NEEDED,2026-06-05 22:50:52,0.3509557570140489,0,0
211,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.2474,F3898,-0.2854,NO ACTION NEEDED,2026-06-05 22:50:52,0.3546684701031261,0,0
212,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.3105,F3898,-0.3602,NO ACTION NEEDED,2026-06-05 22:50:52,0.3981253086729454,0,0
213,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4143,F3534,-0.127,NO ACTION NEEDED,2026-06-05 22:50:52,0.3776835791643262,0,0
214,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.368,NO ACTION NEEDED,2026-06-05 22:50:52,0.3849116618214709,0,0
215,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F1921,-0.1696,NO ACTION NEEDED,2026-06-05 22:50:52,0.355917762672407,0,0
216,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F1921,-0.1456,NO ACTION NEEDED,2026-06-05 22:50:52,0.3358574812627909,0,0
217,1,1,99.92,HIGH RISK,Unnamed__0,5.248,F3912,1.8035,F3898,0.1512,BLOCK IMMEDIATELY,2026-06-05 22:50:52,0.402821958322004,0,1
218,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F1921,-0.1052,NO ACTION NEEDED,2026-06-05 22:50:52,0.3475515334512301,0,0
219,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.2069,NO ACTION NEEDED,2026-06-05 22:50:52,0.3348945648237537,0,0
220,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4131,F1921,-0.1675,NO ACTION NEEDED,2026-06-05 22:50:52,0.3744785531350912,0,0
221,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.2328,NO ACTION NEEDED,2026-06-05 22:50:52,0.3483131771525066,0,0
222,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.3118,F1921,-0.243,NO ACTION NEEDED,2026-06-05 22:50:52,0.406994258779763,0,0
223,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4168,F3898,-0.2887,NO ACTION NEEDED,2026-06-05 22:50:52,0.3894212785739291,0,0
224,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4167,F3898,-0.2524,NO ACTION NEEDED,2026-06-05 22:50:52,0.3956457591557103,0,0
225,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F1921,-0.2371,NO ACTION NEEDED,2026-06-05 22:50:52,0.4744391945891114,0,0
226,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F1921,-0.1488,NO ACTION NEEDED,2026-06-05 22:50:52,0.4022577795935314,0,0
227,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3284,F3898,-0.353,NO ACTION NEEDED,2026-06-05 22:50:52,0.3663696487401432,0,0
228,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,0.0912,NO ACTION NEEDED,2026-06-05 22:50:52,0.3522793559842784,0,0
229,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4152,F1921,-0.1075,NO ACTION NEEDED,2026-06-05 22:50:52,0.3515374248116679,0,0
230,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.239,NO ACTION NEEDED,2026-06-05 22:50:52,0.3721855615058007,0,0
231,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4149,F3898,-0.3816,NO ACTION NEEDED,2026-06-05 22:50:52,0.3406406782711137,0,0
232,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3266,F3898,-0.1889,NO ACTION NEEDED,2026-06-05 22:50:52,0.3642789171261655,0,0
233,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.1967,NO ACTION NEEDED,2026-06-05 22:50:52,0.3388360091062147,0,0
234,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F1921,-0.164,NO ACTION NEEDED,2026-06-05 22:50:52,0.3374544080504658,0,0
235,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.249,NO ACTION NEEDED,2026-06-05 22:50:52,0.3501132470216491,0,0
236,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.2484,NO ACTION NEEDED,2026-06-05 22:50:52,0.4483169174184973,0,0
237,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4154,F1921,-0.1076,NO ACTION NEEDED,2026-06-05 22:50:52,0.4033550091477658,0,0
238,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.2607,F1921,-0.2235,NO ACTION NEEDED,2026-06-05 22:50:52,0.3874494053608361,0,0
239,0,0,0.19,SAFE,Unnamed__0,-5.1403,F3912,-1.2262,F1165,0.3413,NO ACTION NEEDED,2026-06-05 22:50:52,0.3573271312708717,0,0
240,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3362,F1165,0.2391,NO ACTION NEEDED,2026-06-05 22:50:52,0.3403623835932956,0,0
241,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.2609,NO ACTION NEEDED,2026-06-05 22:50:52,0.3703328675451389,0,0
242,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F1921,-0.1569,NO ACTION NEEDED,2026-06-05 22:50:52,0.3471899666927099,0,0
243,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.1986,NO ACTION NEEDED,2026-06-05 22:50:52,0.3486086305901283,0,0
244,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.38,NO ACTION NEEDED,2026-06-05 22:50:52,0.3777210371230898,0,0
245,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F1921,-0.1072,NO ACTION NEEDED,2026-06-05 22:50:52,0.3709767703185845,0,0
246,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.3718,F3898,-0.3517,NO ACTION NEEDED,2026-06-05 22:50:52,0.3690083028948126,0,0
247,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3534,-0.14,NO ACTION NEEDED,2026-06-05 22:50:52,0.402914122639917,0,0
248,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F3898,0.1319,NO ACTION NEEDED,2026-06-05 22:50:52,0.366472393138594,0,0
249,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F950,-0.1279,NO ACTION NEEDED,2026-06-05 22:50:52,0.4302680635939525,0,0
250,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,-0.2418,NO ACTION NEEDED,2026-06-05 22:50:52,0.4073188281087797,0,0
251,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4144,F3534,-0.1522,NO ACTION NEEDED,2026-06-05 22:50:52,0.4599782390451018,0,0
252,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F1921,-0.1204,NO ACTION NEEDED,2026-06-05 22:50:52,0.3619224239244412,0,0
253,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.3758,F3534,-0.1849,NO ACTION NEEDED,2026-06-05 22:50:52,0.376291573587805,0,0
254,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F1921,-0.149,NO ACTION NEEDED,2026-06-05 22:50:52,0.3569275246026798,0,0
255,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3898,-0.2263,NO ACTION NEEDED,2026-06-05 22:50:52,0.4158304582145016,0,0
256,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F950,-0.1192,NO ACTION NEEDED,2026-06-05 22:50:52,0.4094919806725204,0,0
257,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F3534,-0.2442,NO ACTION NEEDED,2026-06-05 22:50:52,0.3620371415920738,0,0
258,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4151,F950,-0.1676,NO ACTION NEEDED,2026-06-05 22:50:52,0.342724551022015,0,0
259,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.2368,NO ACTION NEEDED,2026-06-05 22:50:52,0.362887910946894,0,0
260,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.1963,NO ACTION NEEDED,2026-06-05 22:50:52,0.3425654380658027,0,0
261,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.2412,NO ACTION NEEDED,2026-06-05 22:50:52,0.4518304960012252,0,0
262,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.3125,NO ACTION NEEDED,2026-06-05 22:50:52,0.3746870856577485,0,0
263,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F1921,-0.1076,NO ACTION NEEDED,2026-06-05 22:50:52,0.3380930379186496,0,0
264,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.2393,NO ACTION NEEDED,2026-06-05 22:50:52,0.3562663990532023,0,0
265,0,0,0.17,SAFE,Unnamed__0,-5.1403,F3912,-1.2618,F1921,-0.2583,NO ACTION NEEDED,2026-06-05 22:50:52,0.415464337897677,0,0
266,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3534,-0.1497,NO ACTION NEEDED,2026-06-05 22:50:52,0.4125838439935377,0,0
267,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.2347,NO ACTION NEEDED,2026-06-05 22:50:52,0.4412779295886797,0,0
268,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4157,F3534,-0.1048,NO ACTION NEEDED,2026-06-05 22:50:52,0.4190573421719573,0,0
269,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F1921,-0.1182,NO ACTION NEEDED,2026-06-05 22:50:52,0.3441157425399553,0,0
270,0,0,0.16,SAFE,Unnamed__0,-5.1403,F3912,-1.2617,F3534,-0.2342,NO ACTION NEEDED,2026-06-05 22:50:52,0.3695685532295737,0,0
271,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4146,F950,-0.1792,NO ACTION NEEDED,2026-06-05 22:50:52,0.3666688680689223,0,0
272,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3534,-0.1109,NO ACTION NEEDED,2026-06-05 22:50:52,0.3754746001471494,0,0
273,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F3898,-0.3103,NO ACTION NEEDED,2026-06-05 22:50:52,0.3559715847647881,0,0
274,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.414,F950,-0.1261,NO ACTION NEEDED,2026-06-05 22:50:52,0.3894372507267594,0,0
275,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4148,F3898,0.1213,NO ACTION NEEDED,2026-06-05 22:50:52,0.3679904239097821,0,0
276,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.2871,NO ACTION NEEDED,2026-06-05 22:50:52,0.440330227057082,0,0
277,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.2431,NO ACTION NEEDED,2026-06-05 22:50:52,0.4690244437801514,0,0
278,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3534,-0.2336,NO ACTION NEEDED,2026-06-05 22:50:52,0.3370394191111393,0,0
279,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F1921,-0.1677,NO ACTION NEEDED,2026-06-05 22:50:52,0.3370455928192236,0,0
280,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.2552,NO ACTION NEEDED,2026-06-05 22:50:52,0.3672637334844751,0,0
281,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.4161,F3898,0.1377,NO ACTION NEEDED,2026-06-05 22:50:52,0.3347997944231817,0,0
282,0,0,0.14,SAFE,Unnamed__0,-5.1403,F3912,-1.3293,freq_amount_ratio,0.1769,NO ACTION NEEDED,2026-06-05 22:50:52,0.3601757330659727,0,0
283,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4166,F3534,-0.1629,NO ACTION NEEDED,2026-06-05 22:50:52,0.3394079259093274,0,0
284,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F3898,-0.3084,NO ACTION NEEDED,2026-06-05 22:50:52,0.3907057361334307,0,0
285,0,0,0.11,SAFE,Unnamed__0,-5.1403,F3912,-1.2803,F1165,0.3521,NO ACTION NEEDED,2026-06-05 22:50:52,0.4074124053399076,0,0
286,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.1981,NO ACTION NEEDED,2026-06-05 22:50:52,0.4858207162460874,0,0
287,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4159,F3898,-0.2309,NO ACTION NEEDED,2026-06-05 22:50:52,0.3627860736139437,0,0
288,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3898,0.1035,NO ACTION NEEDED,2026-06-05 22:50:52,0.3621785634638069,0,0
289,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3898,-0.2588,NO ACTION NEEDED,2026-06-05 22:50:52,0.3719519935439878,0,0
290,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4165,F3898,-0.1983,NO ACTION NEEDED,2026-06-05 22:50:52,0.4575641959102046,0,0
291,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.2035,NO ACTION NEEDED,2026-06-05 22:50:52,0.3674535280218499,0,0
292,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F1921,-0.1302,NO ACTION NEEDED,2026-06-05 22:50:52,0.3656200319292227,0,0
293,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4145,F3898,-0.3339,NO ACTION NEEDED,2026-06-05 22:50:52,0.3454428798390647,0,0
294,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4168,F1863,-0.1337,NO ACTION NEEDED,2026-06-05 22:50:52,0.4066856067143969,0,0
295,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4158,F950,-0.1574,NO ACTION NEEDED,2026-06-05 22:50:52,0.4462627048360233,0,0
296,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4163,F3898,-0.317,NO ACTION NEEDED,2026-06-05 22:50:52,0.3832057368000539,0,0
297,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.415,F3898,-0.3862,NO ACTION NEEDED,2026-06-05 22:50:52,0.4497982669015287,0,0
298,0,0,0.09,SAFE,Unnamed__0,-5.1403,F3912,-1.4137,F1647,-0.114,NO ACTION NEEDED,2026-06-05 22:50:52,0.3929270118475164,0,0
299,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F1921,-0.2197,NO ACTION NEEDED,2026-06-05 22:50:52,0.3729696401205495,0,0
300,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4171,F3898,-0.2292,NO ACTION NEEDED,2026-06-05 22:50:52,0.3744936565071086,0,0
301,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.22,NO ACTION NEEDED,2026-06-05 22:50:52,0.3750290206450773,0,0
302,0,0,0.12,SAFE,Unnamed__0,-5.1403,F3912,-1.3257,F3898,-0.4391,NO ACTION NEEDED,2026-06-05 22:50:52,0.3580604312645387,0,0
303,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3534,-0.1248,NO ACTION NEEDED,2026-06-05 22:50:52,0.3515116456283212,0,0
304,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4172,F3534,-0.1306,NO ACTION NEEDED,2026-06-05 22:50:52,0.3664953666857585,0,0
305,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4162,F3898,-0.3175,NO ACTION NEEDED,2026-06-05 22:50:52,0.3898013002732656,0,0
306,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.239,NO ACTION NEEDED,2026-06-05 22:50:52,0.3671595005338322,0,0
307,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3534,-0.1307,NO ACTION NEEDED,2026-06-05 22:50:52,0.3966017360537039,0,0
308,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4127,F3898,0.1226,NO ACTION NEEDED,2026-06-05 22:50:52,0.5054789519823526,1,1
309,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4173,F3898,-0.2862,NO ACTION NEEDED,2026-06-05 22:50:52,0.3491486645203991,0,0
310,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4164,F3898,-0.2177,NO ACTION NEEDED,2026-06-05 22:50:52,0.4605228451028132,0,0
311,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3534,-0.2444,NO ACTION NEEDED,2026-06-05 22:50:52,0.4235826264890028,0,0
312,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.417,F3898,-0.2355,NO ACTION NEEDED,2026-06-05 22:50:52,0.4758577743593046,0,0
313,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4156,F3898,-0.2327,NO ACTION NEEDED,2026-06-05 22:50:52,0.4126652879104814,0,0
314,0,0,0.07,SAFE,Unnamed__0,-5.1403,F3912,-1.4153,F1921,-0.131,NO ACTION NEEDED,2026-06-05 22:50:52,0.4141954873088865,0,0
315,0,0,0.1,SAFE,Unnamed__0,-5.1403,F3912,-1.4139,F950,-0.1322,NO ACTION NEEDED,2026-06-05 22:50:52,0.3524981513219086,0,0
316,0,0,0.08,SAFE,Unnamed__0,-5.1403,F3912,-1.416,F3534,-0.1998,NO ACTION NEEDED,2026-06-05 22:50:52,0.4171586128779908,0,0
317,0,0,0.06,SAFE,Unnamed__0,-5.1403,F3912,-1.4155,F3898,-0.2385,NO ACTION NEEDED,2026-06-05 22:50:52,0.3844730375699534,0,0
